PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
58307,3,1419,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.3875,-119.255
58308,1,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.211944,-119.133889
58308,3,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.211944,-119.133889
58308,4,1429,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.211944,-119.133889
58309,1,1435,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.102778,-119.039722
58309,2,1435,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.102778,-119.039722
58309,5,1435,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.102778,-119.039722
58354,1,8340,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.665556,-118.288056
58355,1,8340,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.665556,-118.286944
58366,1,1412,Solar Photovoltaic,18.3463638,26.1170191,0,0,10.2,-7.0,35.895,-119.510833
58370,GEN1,51,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,39.373333,-121.684167
58371,GEN1,51,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,39.373333,-121.681667
58373,WRCA,1412,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.871389,-119.4625
58374,CSCA,2402,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.138333,-119.573333
58376,1,71,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,38.001667,-121.747778
58388,AVS1,2314,Solar Photovoltaic,35.4211974,50.4239479,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS11,2314,Solar Photovoltaic,49.0447349,69.817774,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS12,2314,Solar Photovoltaic,49.0447349,69.817774,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS13,2314,Solar Photovoltaic,53.1317962,75.6359218,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS14,2314,Solar Photovoltaic,29.9717824,42.6664174,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS15,2314,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,34.8181,-118.4036
58388,SS16,2314,Solar Photovoltaic,58.5812111,83.3934522,0,0,10.2,-7.0,34.8181,-118.4036
58389,AVS2,2314,Solar Photovoltaic,17.7105987,25.2119739,0,0,10.2,-7.0,34.848611,-118.352778
58389,SS21,2314,Solar Photovoltaic,54.4941499,77.5753044,0,0,10.2,-7.0,34.848611,-118.352778
58389,SS22,2314,Solar Photovoltaic,50.4070887,71.7571566,0,0,10.2,-7.0,34.848611,-118.352778
58389,SS23,2314,Solar Photovoltaic,43.5953199,62.0602435,0,0,10.2,-7.0,34.848611,-118.352778
58389,SS24,2314,Solar Photovoltaic,39.5082587,56.2420957,0,0,10.2,-7.0,34.848611,-118.352778
58389,SS25,2314,Solar Photovoltaic,47.6823812,67.8783914,0,0,10.2,-7.0,34.848611,-118.352778
58394,AW10,295,Onshore Wind Turbine,59.9673668,138.0,0,0,23.8842105,-22.5631579,35.06,-118.2
58395,AW11,2203,Onshore Wind Turbine,39.1091523,90.0,0,0,4.15,-4.15,35.065,-118.39
58418,1,1508,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,34.501111,-117.466667
58419,1,1508,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,34.497778,-117.471111
58430,CSE1,7889,Solar Photovoltaic,31.0616654,44.2179235,0,0,10.2,-7.0,32.686944,-115.647778
58430,CSE2,7889,Solar Photovoltaic,24.1590731,34.3917183,0,0,10.2,-7.0,32.686944,-115.647778
58430,CSE3,7889,Solar Photovoltaic,31.0616654,44.2179235,0,0,10.2,-7.0,32.686944,-115.647778
58430,CSE4,7889,Solar Photovoltaic,31.0616654,44.2179235,0,0,10.2,-7.0,32.686944,-115.647778
58430,CSE5,7889,Solar Photovoltaic,17.2564808,24.5655131,0,0,10.2,-7.0,32.686944,-115.647778
58430,CSE6,7889,Solar Photovoltaic,24.1590731,34.3917183,0,0,10.2,-7.0,32.686944,-115.647778
58445,1,543,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.655,-118.051111
58445,2,543,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.655,-118.051111
58446,1,543,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.650556,-118.051944
58447,1,543,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.647778,-118.061111
58447,2,543,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.647778,-118.061111
58447,3,543,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.647778,-118.061111
58448,1,1993,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.509167,-117.154444
58449,1,523,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.643889,-118.163056
58449,2,523,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.643889,-118.163056
58449,3,523,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.643889,-118.163056
58450,1,543,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.668889,-118.061389
58451,1,543,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.695278,-118.0625
58452,1,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.708889,-118.274167
58454,1,562,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.600833,-117.642222
58454,2,562,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.600833,-117.642222
58462,1,8185,Solar Photovoltaic,38.0550813,54.1734209,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK2,8185,Solar Photovoltaic,19.0729525,27.1513565,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK3,8185,Solar Photovoltaic,35.9661389,51.1997009,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK4,8185,Solar Photovoltaic,28.5186051,40.5977426,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK5,8185,Solar Photovoltaic,28.5186051,40.5977426,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK6,8185,Solar Photovoltaic,24.4315439,34.7795948,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK7,8185,Solar Photovoltaic,38.0550813,54.1734209,0,0,10.2,-7.0,33.694722,-114.739722
58462,BLK8,8185,Solar Photovoltaic,33.1506079,47.1916435,0,0,10.2,-7.0,33.694722,-114.739722
58467,CVS1,7889,Solar Photovoltaic,133.873962,190.576664,0,0,10.2,-7.0,32.753333,-115.726389
58498,RONE,308,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.9,-118.246944
58499,RTWO,308,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.900278,-118.238333
58500,RIO,295,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,35.00745,-118.16451
58502,COL3,295,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,35.024722,-118.164167
58506,937,8357,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,33.568333,-114.918056
58508,PV3,8673,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,38.136389,-121.148889
58509,PV4,8405,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,35.55795,-120.68287
58510,PV5,8673,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.12139,-121.14122
58513,937,8357,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,33.565,-114.918056
58514,DHCA,1858,Solar Photovoltaic,2.08894241,2.97372,0,0,10.2,-7.0,33.923056,-116.53
58522,1,573,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.941111,-120.046667
58525,1,7823,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,37.633526,-122.139717
58527,1,1713,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,32.967222,-115.5325
58528,WDT44,796,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,33.8906,-116.5431
58542,DSL12,2235,Solar Photovoltaic,35.512021,50.55324,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL13,2235,Solar Photovoltaic,35.512021,50.55324,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL14,2235,Solar Photovoltaic,24.0682495,34.2624261,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL15,2235,Solar Photovoltaic,12.6244781,17.9716122,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL16,2235,Solar Photovoltaic,20.6169534,29.3493235,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL17,2235,Solar Photovoltaic,26.3388391,37.4947305,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL18,2235,Solar Photovoltaic,26.3388391,37.4947305,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL19,2235,Solar Photovoltaic,22.887543,32.5816278,0,0,10.2,-7.0,33.8055,-115.3947
58542,DSL20,2235,Solar Photovoltaic,22.887543,32.5816278,0,0,10.2,-7.0,33.8055,-115.3947
58545,1,181,Solar Photovoltaic,5.17694424,7.36965392,0,0,12.0,-5.325,32.982778,-115.481944
58578,SON1,1451,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,37.889753,-120.528723
58581,1,1041,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.043889,-117.531111
58582,1,1846,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.05,-117.596111
58585,SOLR,43,Solar Photovoltaic,1.54400091,2.19796696,0,0,10.2,-7.0,39.724167,-121.815278
58590,1,1013,Solar Photovoltaic,16.8023629,23.9190522,0,0,10.2,-7.0,34.157222,-116.234444
58609,ISP1,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.553056,-117.456944
58610,NSP1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.551111,-117.191111
58611,1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.496944,-117.145
58612,1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.545,-117.191944
58616,WSF1,8269,Solar Photovoltaic,16.348245,23.2725913,0,0,10.2,-7.0,36.138056,-120.075833
58621,ECPV,7751,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,32.803333,-115.546389
58625,SRPV2,16,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,37.719167,-121.886944
58625,SRPV3,16,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,37.719167,-121.886944
58626,WABSA,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.681667,-118.324722
58627,WADR,8340,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,34.688889,-118.320278
58633,1,8196,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.721111,-121.787778
58634,1,543,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.695833,-118.058889
58636,1,839,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.643611,-121.416389
58642,1,1426,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.2,-119.42
58642,2,1426,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.2,-119.42
58698,D960,8082,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.013056,-117.5375
58698,D9611,8082,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.013056,-117.5375
58698,D9612,8082,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.013056,-117.5375
58711,BLKW,229,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7.0,35.62,-119.85
58711,LTHL,229,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.62,-119.85
58713,NSTR,137,Solar Photovoltaic,55.9473272,79.6439792,0,0,10.2,-7.0,36.73,-120.41
58718,PV1,226,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7.0,35.150694,-118.875
58721,ORION,226,Solar Photovoltaic,7.26588665,10.3433739,0,0,10.2,-7.0,35.150694,-118.875278
58748,NBWT,7892,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.300556,-121.966389
58750,LDFRB,407,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,34.716944,-118.289444
58751,RSC2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.713333,-118.289444
58752,RSD2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.713333,-118.289444
58753,SSA2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58754,SSB2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58755,SSC2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58756,SSD2,407,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.723056,-118.289722
58757,UE2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58757,UF2,407,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.723056,-118.289722
58757,UG2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58757,UH2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.723056,-118.289722
58761,EXSA,1952,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.582222,-117.341667
58762,EXSB,1952,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.583333,-117.340278
58763,EXSC2,1952,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.584444,-117.341389
58814,GENA,1284,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,41.031389,-121.4225
58814,GENB,1284,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,41.031389,-121.4225
58890,BERI,8045,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,38.510833,-122.479722
58906,VC1,1541,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,33.234167,-117.001667
58907,VC2,1541,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,33.234167,-117.001667
58909,RAM1,1061,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,33.012222,-116.875
58911,RAM2,1061,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,33.012222,-116.875
58912,1,385,Solar Photovoltaic,1.6348245,2.32725913,0,0,10.2,-7.0,33.910833,-118.044444
58913,1,385,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.910833,-118.044444
58919,2127,1391,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,39.291667,-121.669722
58954,PV,909,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.643611,-121.163889
58963,PV,401,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.136111,-118.701944
58973,W2CA,8865,Solar Photovoltaic,17.9830695,25.5998505,0,0,10.2,-7.0,35.874722,-119.046111
58975,PV1,322,Solar Photovoltaic,92.6400548,131.878017,0,0,10.2,-7.0,36.218806,-119.805833
58983,1,295,Solar Photovoltaic,40.8706124,58.1814783,0,0,10.2,-7.0,35.026667,-118.185556
58984,1,116,Solar Photovoltaic,17.2564808,24.5655131,0,0,10.2,-7.0,36.6175,-120.290833
58985,1,322,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.247778,-119.833889
58986,1,258,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.223333,-119.088889
58990,1,295,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,35.026667,-118.185556
59058,GEN 1,2118,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.399444,-121.960278
59087,GEN 1,2402,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7.0,36.134444,-119.554444
59088,GEN 1,1712,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,33.165833,-115.532222
59094,GEN 1,448,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.708333,-118.130556
59095,GEN 1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.708333,-118.130556
59096,GEN1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.708333,-118.130556
59098,PV1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.700278,-118.123611
59099,PV1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.700278,-118.123611
59129,57449,2253,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,37.969722,-121.719444
59130,57449,1603,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,37.921944,-121.755556
59132,57449,289,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,34.9325,-117.907222
59133,57449,309,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,34.917222,-117.900278
59138,57449,1114,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,32.906111,-117.121389
59139,57449,1085,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,33.21,-117.170556
59167,LS1,448,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.715,-118.095
59169,LS2,2020,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.710556,-118.166111
59182,34608,993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.435,-117.378056
59183,PV1,2402,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.138056,-119.564722
59203,PV1,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.19,-119.12
59203,PV2,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.19,-119.12
59203,PV3,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.19,-119.12
59219,PV1,1435,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.05,-119.02
59219,PV2,1435,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.05,-119.02
59235,GEN1,295,Onshore Wind Turbine,8.6040135,19.8,0,0,23.8842105,-22.5631579,35.088889,-118.206389
59236,GEN1,1680,Onshore Wind Turbine,43.0200675,99.0,0,0,23.8842105,-22.5631579,35.060556,-118.243333
59249,PV1,1674,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.416111,-119.6825
59250,PV1,1985,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.4225,-119.629167
59262,LLRC,456,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,34.599444,-117.932778
59265,PV8,7914,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,37.267778,-120.484444
59267,PV9,7914,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,37.267778,-120.4825
59269,VMLB2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.512778,-117.387222
59270,VMLC2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.511389,-117.387222
59271,VMLD2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.509444,-117.387222
59272,VMLE2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.508056,-117.387222
59273,PALME,456,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,34.613056,-117.938889
59283,W4236,2252,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.001111,-121.703889
59300,HAN1,1973,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.306667,-119.629167
59300,HAN2,1973,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.306667,-119.629167
59322,GEN1,1676,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.305556,-119.6225
59323,SMUPV,8775,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,38.587222,-121.457778
59328,GAC1,1542,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,32.702107,-116.354587
59329,SOL1,8712,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,36.421111,-121.340278
59330,TAY1,638,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,36.505,-121.451667
59331,ANB2,1330,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,38.233611,-122.0925
59334,INV-1,2314,Solar Photovoltaic,16.348245,23.2725913,0,0,10.2,-7.0,34.812222,-118.352778
59339,SSC13,2254,Solar Photovoltaic,98.0894698,139.635548,0,0,10.2,-7.0,37.130278,-121.052222
59359,10400,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.473889,-117.562778
59360,11113,1025,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.471389,-117.562222
59395,SC500,1421,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.185,-119.375
59405,PV11,1875,Solar Photovoltaic,1.18070658,1.68079826,0,0,1.6,-1.1,33.713056,-117.0725
59408,1,8355,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.393333,-119.127778
59409,SNL17,2276,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.768333,-117.323611
59410,SNL19,2276,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.766389,-117.323611
59411,SNL18,2276,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.765,-117.323611
59412,SKI20,235,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.126111,-119.243333
59413,C2CA,2402,Solar Photovoltaic,17.9830695,25.5998505,0,0,10.2,-7.0,36.141944,-119.581667
59414,AWCA,268,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.815,-119.459722
59416,PV1,2032,Solar Photovoltaic,1.90729525,2.71513565,0,0,10.2,-7.0,33.8025,-117.919722
59421,11111,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.413056,-117.470833
59422,10401,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.4175,-117.469722
59423,10402,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.415278,-117.47
59428,GENE1,164,Conventional Hydroelectric,0.466669881,1.4,0,0,18.7771429,-14.6707143,40.526389,-123.725556
59428,GENE2,164,Conventional Hydroelectric,0.0,0.1,0,0,18.7771429,-14.6707143,40.526389,-123.725556
59431,SSG1,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.703611,-118.334167
59440,SAS,1953,Solar Photovoltaic,6.35765082,9.05045218,0,0,10.2,-7.0,34.557222,-117.3775
59441,SAS,1953,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.557222,-117.3775
59443,WAS1,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.689167,-118.324722
59469,ALAMO,2277,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.682222,-117.3475
59473,AC2PV,1264,Solar Photovoltaic,13.078596,18.6180731,0,0,10.2,-7.0,37.33,-122.01
59523,FRFSP,149,Solar Photovoltaic,54.4941499,77.5753044,0,0,10.2,-7.0,36.386944,-120.236667
59524,FRBSP,229,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.612,-119.845
59525,FRWSP,1640,Solar Photovoltaic,181.647166,258.584348,0,0,10.2,-7.0,37.009444,-120.957222
59528,OASIS,543,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.648889,-118.076667
59536,AWI,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.548056,-117.464444
59537,AW2,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.548056,-117.464444
59539,1,814,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.896111,-117.283611
59540,2,2283,Solar Photovoltaic,1.6348245,2.32725913,0,0,10.2,-7.0,34.100278,-117.552778
59541,3,1006,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.039722,-117.606667
59550,PCSF,1487,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,38.521111,-121.993889
59555,VEGA1,610,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.925833,-120.82
59597,CS001,998,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,34.093333,-117.319444
59598,CS002,1844,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.042222,-117.361667
59599,GEN1,8865,Solar Photovoltaic,12.7153016,18.1009044,0,0,10.2,-7.0,35.831944,-119.056111
59600,GEN1,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.835833,-119.056111
59607,MWS,2199,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.115278,-119.317778
59610,APNLI,812,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,33.74,-117.010556
59633,KS,326,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.050833,-119.9475
59638,CLH,276,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.726667,-119.905833
59651,W4161,2063,Solar Photovoltaic,1.45317733,2.06867478,0,0,10.2,-7.0,34.071389,-118.196111
59687,NDP1,618,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,37.05758,-120.653625
59703,1,582,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.129759,-122.568158
59722,SEV1,182,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,33.1125,-116.0139
59723,SEV2,182,Solar Photovoltaic,27.247075,38.7876522,0,0,10.2,-7.0,33.1101,-116.0059
59730,SPV18,456,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.613602,-117.93439
59738,CSB,137,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,36.723806,-120.432139
59739,LWADB,2020,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.780192,-118.19333
59740,SPVMW,2264,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.022903,-118.282694
59746,1,1970,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,36.13726,-120.218453
59748,1,1970,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,36.137219,-120.224445
